Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
4846065,0.1752699,-0.5776482,-3.813592,0.003407253,-0.07196,0.1804091,1.389118,-0.2097402,-0.511411,-0.02713493,-0.04048758,-0.696305
4948945,0.3182248,-0.6092226,-3.825192,0.01032905,-0.07688253,0.0993048,1.433667,-0.2311508,-0.5145838,5.673297e-05,-0.05063719,-0.7875723
5053122,0.4718802,-0.6425672,-3.828106,0.02290035,-0.08119714,0.02126421,1.519066,-0.2373769,-0.4987169,0.03515248,-0.05942205,-0.6392545
5155902,0.6292309,-0.6747197,-3.839915,0.03047496,-0.08362853,6.244141,1.578711,-0.2404448,-0.5289401,0.06080193,-0.02703826,-0.5075657
5260841,0.7985484,-0.7076277,-3.857301,0.03814486,-0.08466209,6.195089,1.657935,-0.2324426,-0.5048339,0.06602246,-0.02489654,-0.3750737
5364844,0.9749936,-0.7424655,-3.868015,0.0465515,-0.08159639,6.159435,1.731258,-0.2322423,-0.4875653,0.06779978,0.02383087,-0.2449173
5468164,1.161774,-0.7757689,-3.886093,0.05284145,-0.07734679,6.134654,1.807344,-0.2223909,-0.4826714,0.0379032,0.03303909,-0.1106053
5571744,1.351247,-0.8067805,-3.901047,0.05591577,-0.07498112,6.124504,1.860928,-0.2127307,-0.4540584,0.02257963,0.01410044,0.0263823
5676476,1.550656,-0.8369505,-3.916344,0.05907768,-0.07524139,6.128721,1.926632,-0.2011599,-0.4365108,0.03145063,0.006916221,0.155539
5779596,1.756071,-0.8633265,-3.93926,0.06076303,-0.07502473,6.141799,1.978495,-0.186655,-0.4210951,0.02609202,0.02955135,0.1859694
5884779,1.965263,-0.8879681,-3.958408,0.05902805,-0.07210559,6.157022,2.029445,-0.1588728,-0.3929556,-0.04140491,0.03266626,0.2018919
5987163,2.178398,-0.9090209,-3.981711,0.05561249,-0.07321258,6.173121,2.066071,-0.1422394,-0.4073103,0.02777831,0.001991743,0.1966122
6091475,2.408394,-0.9279416,-4.000785,0.05615696,-0.07459446,6.190029,2.120531,-0.1150879,-0.3497406,0.01876902,-0.002343857,0.1921622
6194925,2.639086,-0.9437079,-4.012346,0.05697229,-0.07356449,6.204249,2.164937,-0.09568992,-0.3321873,0.008195392,0.0309774,0.151636
6299115,2.880074,-0.9551993,-4.026536,0.05359452,-0.07092094,6.218228,2.214334,-0.08715233,-0.3414201,-0.03208686,0.03081092,0.139104
6402152,3.120603,-0.9637048,-4.041179,0.05132585,-0.0696414,6.229588,2.255766,-0.06486732,-0.3139181,-0.03333035,0.01247939,0.1142527
6507478,3.370975,-0.9710751,-4.053272,0.04853707,-0.06982844,6.240329,2.303178,-0.0415055,-0.2992017,-0.0328384,-0.00131146,0.1078425
6611087,3.620096,-0.9756109,-4.067829,0.04418693,-0.07090417,6.248522,2.354593,-0.006908352,-0.2710469,-0.0492159,-0.02292727,0.08882562
6714121,3.880423,-0.9771209,-4.079274,0.03915272,-0.07132542,6.257328,2.378361,0.007089865,-0.2520658,-0.06151907,0.01470757,0.09498736
6817828,4.139791,-0.977138,-4.093174,0.03240602,-0.07042315,6.265894,2.415814,0.003768129,-0.2542501,-0.05029097,0.004142783,0.06666621
6921996,4.405765,-0.9762139,-4.106965,0.02732252,-0.07002901,6.270694,2.474033,0.00781677,-0.2431411,-0.04425121,0.01334478,0.04348236
7024779,4.669111,-0.9756864,-4.122271,0.02220878,-0.06833597,6.274471,2.521981,-0.00434397,-0.2298092,-0.0319667,0.005450797,0.02285367
7128940,4.943865,-0.9768973,-4.136508,0.01829169,-0.06783238,6.274683,2.553163,-0.02096879,-0.2252769,-0.01398561,-0.01273745,-0.000543991
7233916,5.221179,-0.9795277,-4.153283,0.02106528,-0.07016745,6.272931,2.572365,-0.05003349,-0.230252,0.059507,-0.05248479,-0.0204977
7337834,5.499266,-0.9812388,-4.167464,0.02954219,-0.07057146,6.269736,2.592399,-0.06454477,-0.1952827,0.07096684,0.003654781,-0.03275897
7442059,5.779843,-0.9841531,-4.177588,0.04278856,-0.07076108,6.267599,2.661008,-0.06126869,-0.1796954,0.07894572,0.03780288,-0.01016962
7545893,6.065908,-0.9844406,-4.188655,0.05085061,-0.06386609,6.265508,2.669563,-0.02536698,-0.168291,0.05646126,0.07330702,-0.01733382
7650531,6.353343,-0.9842033,-4.204054,0.04864901,-0.05827338,6.266623,2.686956,-0.01825614,-0.1590768,-0.03750436,0.0156426,0.02651384
7753949,6.639891,-0.98311,-4.217943,0.04176265,-0.05791894,6.269662,2.716096,0.001488512,-0.1415697,-0.124775,0.033894,0.03993745
7859918,6.936129,-0.9816623,-4.232154,0.03053127,-0.05977186,6.272873,2.712404,0.006241813,-0.1276497,-0.1219358,-0.05577506,0.02251554
7963006,7.226205,-0.9811419,-4.245284,0.0242108,-0.0616726,6.273604,2.729465,-0.005326996,-0.1020352,-0.0372769,0.0007894064,0.01727893
8067844,7.525288,-0.9818088,-4.258848,0.02136415,-0.06253789,6.273396,2.758486,-0.02623599,-0.06940605,-0.01832926,-0.01046498,-0.006274362
8170806,7.819359,-0.9846179,-4.274402,0.02337888,-0.06015846,6.270916,2.795161,-0.05520551,-0.09098001,0.04423216,0.028614,-0.02325034
8275881,8.120698,-0.9880201,-4.289366,0.02838061,-0.05832265,6.267209,2.812809,-0.06984413,-0.06940273,0.052552,-0.004844982,-0.0325449
8378943,8.415903,-0.991953,-4.297873,0.03018939,-0.05687565,6.264417,2.797119,-0.06809099,-0.0765641,-0.002560259,0.005561422,-0.01684249
8483873,8.723811,-0.9955976,-4.305003,0.03166645,-0.05611297,6.261153,2.825733,-0.05631664,-0.07567329,-0.0008365136,0.009074925,-0.03708826
8586131,9.02755,-1.000079,-4.308058,0.03144292,-0.05643382,6.258138,2.846216,-0.06258491,-0.03222062,0.03114236,-0.002688019,-0.02024489
8691779,9.339765,-1.004357,-4.309855,0.03071673,-0.05000076,6.255875,2.8573,-0.08323831,-0.0509629,0.0136338,0.05363493,-0.01799872
8794076,9.637584,-1.010593,-4.312167,0.02871645,-0.04688549,6.254144,2.873429,-0.08491964,-0.06633423,-0.007211159,0.04188223,-0.02685529
8898479,9.95017,-1.018071,-4.318323,0.03435259,-0.04374371,6.250644,2.878845,-0.1043481,-0.0545277,-0.002570837,0.02025353,-0.02874574
9002512,10.25249,-1.026142,-4.32442,0.03937386,-0.04125062,6.246907,2.893972,-0.1184395,-0.02155192,0.04390885,0.03494136,-0.01977339
9106869,10.56046,-1.034777,-4.330198,0.03986655,-0.04107182,6.244385,2.890228,-0.1103504,-0.04900339,0.03427846,-0.008745222,-0.01731714
9211884,10.86459,-1.042942,-4.337728,0.03916273,-0.04294244,6.243252,2.885058,-0.1053555,-0.03180013,0.05530788,-0.008009106,0.006916455
9315566,11.17587,-1.049615,-4.344794,0.04100665,-0.0424463,6.242687,2.887321,-0.1036048,-0.02434424,0.01949078,-0.02196444,0.01216248
9418036,11.47889,-1.056165,-4.350665,0.04022574,-0.04166378,6.243705,2.863171,-0.09471116,-0.04950976,-0.05039422,0.02310714,0.008601945
9523077,11.78865,-1.062238,-4.356083,0.03961782,-0.04093795,6.243932,2.9094,-0.08966722,-0.02559431,0.01731583,0.01135479,0.02512088
9627995,12.08906,-1.068116,-4.361803,0.0375256,-0.03906485,6.246408,2.868761,-0.08853808,-0.01714263,-0.01089605,0.01920516,0.02030718
9731092,12.39964,-1.072634,-4.36562,0.03682822,-0.03679082,6.249229,2.873467,-0.06797835,0.02137836,0.01471056,0.04457666,0.04088682
9835077,12.69925,-1.078285,-4.366554,0.04044276,-0.03604543,6.252812,2.851379,-0.09411402,-0.006849322,0.0604932,0.006073328,0.0221269
9938045,13.0022,-1.083063,-4.370547,0.03800275,-0.03658346,6.252355,2.868803,-0.08278532,-0.01718993,-0.002309883,-0.06722499,-0.004273074
10043026,13.29932,-1.088012,-4.37366,0.03966537,-0.04146748,6.251571,2.847352,-0.0773383,0.04210066,-0.03395914,-0.05996842,0.009629632
10146445,13.59435,-1.091649,-4.374366,0.03878163,-0.04734765,6.251584,2.854263,-0.07731295,0.07147089,-0.04097704,-0.0051912,0.01355338
10251073,13.89668,-1.096789,-4.372151,0.03695703,-0.05054283,6.252131,2.856981,-0.08705537,0.04885441,-0.02576073,0.023905,0.008852371
10354094,14.1998,-1.100955,-4.374187,0.03442131,-0.05122541,6.252908,2.86764,-0.06057139,0.05136052,-0.008959952,-0.00554,0.03013034
10458554,14.49625,-1.103631,-4.377165,0.03391465,-0.04766966,6.255853,2.865946,-0.05499246,-0.00613648,-0.001754936,-0.002683396,0.03208743
10561913,14.79615,-1.106047,-4.378047,0.03259534,-0.04827583,6.257971,2.888341,-0.0685951,0.01564072,-0.019688,-0.008482225,0.02995348
10665815,15.10003,-1.107393,-4.373855,0.0329111,-0.04770872,6.258312,2.912392,-0.05972686,0.01361758,-0.03003141,0.01266766,-0.003300463
10769128,15.40155,-1.108724,-4.368895,0.03077014,-0.04575405,6.25849,2.92759,-0.05704316,0.02229804,-0.02777893,0.03782805,0.0006194434
10873576,15.70294,-1.110219,-4.363378,0.02783771,-0.04306158,6.259324,2.91353,-0.05699455,-0.01233166,-0.02281847,0.02467719,0.003387136
10977085,16.00443,-1.112463,-4.357162,0.02561281,-0.04170806,6.259932,2.922687,-0.06879029,-0.02414466,0.01366987,0.002782584,0.00136281
11081083,16.30836,-1.116414,-4.352441,0.02488177,-0.0404301,6.259021,2.941564,-0.07147248,-0.001150962,-0.001177367,-0.002132199,-0.01752023
11184552,16.61213,-1.122129,-4.342755,0.02591935,-0.04045724,6.25742,2.946213,-0.07908173,0.005456857,0.01386381,-0.007593646,-0.01797653
11288924,16.91684,-1.127024,-4.330587,0.02647946,-0.03935165,6.256083,2.931124,-0.08572475,-0.02422177,-0.003426743,0.001704263,-0.02555161
11391641,17.21602,-1.134028,-4.320798,0.02866581,-0.03666877,6.253966,2.948752,-0.09793955,-0.0240221,0.0175945,0.03915183,-0.02618696
11496078,17.51746,-1.142707,-4.30902,0.0292124,-0.033532,6.252365,2.934476,-0.1181831,-0.06891209,0.02796873,0.02802068,-0.03960826
11601908,17.82491,-1.151195,-4.299953,0.03355624,-0.029101,6.248639,2.95964,-0.09711445,-0.05574866,0.02646027,0.04481572,-0.04142064
11704876,18.12359,-1.156731,-4.295708,0.03508388,-0.02413811,6.246375,2.922017,-0.0931344,-0.09900084,-0.01431005,0.03914271,-0.0132273
11809338,18.42822,-1.163339,-4.292481,0.03440449,-0.02556966,6.246579,2.918356,-0.0876622,-0.06322816,-0.01743405,-0.04799084,0.01062023
11912928,18.72282,-1.168151,-4.291041,0.03355004,-0.02992903,6.248291,2.904649,-0.08729126,-0.09957324,0.02120728,-0.03820657,0.01379533
12017000,19.02309,-1.174613,-4.292697,0.03377569,-0.03223,6.249751,2.905974,-0.09541596,-0.1236871,-0.0004295806,-0.01256019,0.01231759
12120786,19.32122,-1.178137,-4.294588,0.03394725,-0.03300788,6.249828,2.899732,-0.08638886,-0.1034227,0.005535061,-0.01916337,0.003215347
